timestamp,Open,High,Low,Close,volume,marketCap,weight_mean,difficulty_mean,reward_mean,total_of_transactions,total_of_witness,total_input,total_output,total_fees,label
2014-06-10,650.0419921875,659.6149902344,646.5640258789,653.1500244141,17913400.0,8412294411.25,956201.4610778444,11756551916.904,2506973608.4011974,63316.0,0.0,196704.0,203121.0,1164592603.0,0
2014-06-11,653.1879882813,657.0399780273,632.5469970703,633.0200195313,25163800.0,8155307438.5,1007102.9863013698,11756551916.904,2507721465.9315066,62827.0,0.0,179797.0,192758.0,1127334026.0,0
2014-06-12,633.4279785156,638.1090087891,573.2719726563,586.9520263672,50818800.0,7564343900.0,921671.5581395348,11756551916.904,2507521641.877907,64744.0,0.0,196311.0,202643.0,1293722403.0,0
2014-06-13,585.6959838867,615.1370239258,585.6959838867,600.1630249023,35700700.0,7737046326.73,924233.0797546012,11756551916.904,2507084671.226994,64739.0,0.0,183303.0,200965.0,1154801410.0,0
2014-06-14,600.7459716797,601.2700195313,549.8209838867,577.3579711914,38481200.0,7445594334.05,702156.9213483146,11756551916.903996,2505106668.073034,53596.0,0.0,151654.0,173965.0,908986917.0,0
2014-06-15,575.9279785156,592.9370117188,554.8909912109,592.9370117188,23580900.0,7649361649.6,687206.8842105264,11756551916.904,2505020268.3105264,53916.0,0.0,150959.0,221635.0,953850979.0,0
2014-06-16,592.6489868164,608.7199707031,587.0679931641,592.1879882813,28677500.0,7642482234.0,865800.3191489362,11756551916.903996,2506377348.861702,68262.0,0.0,201600.0,210423.0,1198941586.0,0
2014-06-17,591.5859985352,610.8889770508,590.4000244141,610.8640136719,18597300.0,7886300054.8,858478.5217391305,11756551916.903996,2506535274.673913,70077.0,0.0,190560.0,222335.0,1202490540.0,0
2014-06-18,609.7670288086,615.8809814453,604.3959960938,607.9580078125,17862000.0,7851200009.9,939427.6202531646,13171043650.374573,2508171570.588608,63888.0,0.0,180582.0,197866.0,1291108153.0,0
2014-06-19,608.0700073242,612.241027832,597.0180053711,598.0709838867,12803800.0,7726000792.2,905461.8443113772,13462580114.524994,2507018008.419162,62454.0,0.0,186931.0,194640.0,1172007406.0,0
2014-06-20,597.4019775391,599.7540283203,587.7559814453,594.1459960938,18134100.0,7678074489.75,713738.7311827957,13462580114.524998,2505761228.139785,57381.0,0.0,161458.0,181765.0,1071588434.0,0
2014-06-21,593.6779785156,599.4619750977,587.7369995117,594.9920043945,9256290.0,7691773954.8,672550.7956989247,13462580114.524998,2504940581.827957,51173.0,0.0,152077.0,172269.0,918948220.0,0
2014-06-22,595.9039916992,605.9970092773,594.6270141602,602.2730102539,10877700.0,7788609492.83,707525.2222222222,13462580114.524994,2505012248.7777777,50104.0,0.0,147743.0,213009.0,902204780.0,0
2014-06-23,602.1610107422,603.2119750977,586.3430175781,593.9840087891,14053800.0,7684029467.2,817443.4090909091,13462580114.524996,2506417951.6988635,60216.0,0.0,176091.0,193983.0,1129559499.0,0
2014-06-24,593.9699707031,596.9710083008,582.3569946289,582.3569946289,14144900.0,7536340172.7,808210.8723404255,13462580114.524996,2505884316.361702,64883.0,0.0,187316.0,199175.0,1106251476.0,0
2014-06-25,581.8090209961,583.5989990234,565.625,566.3359985352,20687700.0,7331658430.4,814273.3903743315,13462580114.524994,2506609779.5721927,64397.0,0.0,185805.0,204444.0,1236028780.0,0
2014-06-26,566.1370239258,581.6290283203,564.7310180664,581.1370239258,14655900.0,7525767735.27,823058.2923976608,13462580114.524996,2505926412.3216376,61432.0,0.0,171514.0,191104.0,1013416507.0,0
2014-06-27,581.2969970703,600.1240234375,579.8850097656,597.2609863281,20814600.0,7737366939.75,736187.3705583756,13462580114.524994,2505432450.984772,62966.0,0.0,176662.0,196694.0,1070192844.0,0
2014-06-28,599.0770263672,604.4730224609,595.9180297852,596.5490112305,13398100.0,7730991679.22,713355.934065934,13462580114.524994,2505090157.620879,54392.0,0.0,159913.0,170152.0,926408687.0,0
2014-06-29,596.3319702148,604.0759887695,596.1619873047,602.7150268555,8897470.0,7813280834.62,787422.7261146497,15429083780.833988,2505552135.0063696,49094.0,0.0,141290.0,214015.0,871685196.0,0
2014-06-30,602.6199951172,645.1550292969,599.8829956055,639.7969970703,46422400.0,8296103744.68,1303002.3636363635,16818461371.160995,2509006967.310606,70231.0,0.0,214517.0,214243.0,1188919685.0,0
2014-07-01,641.3909912109,657.8579711914,640.1069946289,640.8060302734,38446300.0,8311317900.6,1317608.060150376,16818461371.160994,2509861534.736842,69443.0,0.0,220478.0,214590.0,1311584120.0,0
2014-07-02,641.0369873047,656.6779785156,638.3389892578,650.8790283203,25768200.0,8444194978.48,1166724.4379562044,16818461371.160995,2509305404.562044,66728.0,0.0,198070.0,205101.0,1274840425.0,0
2014-07-03,650.7689819336,650.7689819336,641.3029785156,645.1560058594,18949000.0,8372189412.0,1069070.1007194244,16818461371.160995,2507896260.647482,62849.0,0.0,182326.0,198364.0,1097580230.0,0
2014-07-04,644.6459960938,648.4329833984,629.4030151367,630.6920166016,22237200.0,8187107455.8,791094.1927710844,16818461371.160995,2506093030.933735,59494.0,0.0,160096.0,179158.0,1011443135.0,0
2014-07-05,629.9509887695,633.2219848633,628.0040283203,631.4569702148,9105940.0,8199437572.15,736571.2105263158,16818461371.160995,2505456760.5592103,49954.0,0.0,134707.0,160196.0,829427605.0,0
2014-07-06,631.7719726563,638.6530151367,631.1599731445,635.8070068359,10080000.0,8258179219.5,929949.5211267604,16818461371.160992,2506498929.30986,52139.0,0.0,151576.0,222540.0,922847962.0,0
2014-07-07,635.4630126953,637.1569824219,617.007019043,624.0859985352,17813600.0,8108140914.15,1017121.3333333334,16818461371.160994,2507479125.4866667,64686.0,0.0,184673.0,210116.0,1121868823.0,0
2014-07-08,622.5700073242,626.6950073242,620.9069824219,624.8179931641,10005500.0,8120056625.75,1141577.2533333334,16818461371.160994,2508184850.24,70117.0,0.0,207023.0,234446.0,1227727536.0,0
2014-07-09,625.2210083008,626.9979858398,622.5960083008,624.508972168,9819150.0,8118679450.9,1026352.9638554216,16818461371.160995,2507041644.084337,68518.0,0.0,212095.0,212429.0,1168912918.0,0
2014-07-10,624.8259887695,626.116027832,612.3460083008,616.7620239258,15880700.0,8020234276.55,1015290.7651006712,16818461371.160995,2507507287.9932885,64605.0,0.0,186307.0,197022.0,1118585911.0,0
2014-07-11,616.6619873047,632.0859985352,615.7689819336,632.0029907227,16467100.0,8220889623.03,933897.2307692308,16818461371.160995,2506968451.2884617,59077.0,0.0,180000.0,189315.0,1087078401.0,0
2014-07-12,631.8809814453,636.6580200195,626.9819946289,633.7130126953,13329000.0,8245635913.62,775612.101910828,16834953587.955488,2505549074.5414014,53454.0,0.0,144789.0,182105.0,871204703.0,0
2014-07-13,634.2169799805,634.7269897461,624.908996582,626.4970092773,11291000.0,8154265678.05,851542.6,17336316978.508,2505889664.1125,52417.0,0.0,158310.0,226973.0,942346258.0,0
2014-07-14,626.5620117188,627.3419799805,617.3220214844,619.3150024414,12706800.0,8062877467.88,1052141.8370370371,17336316978.508,2508710965.696296,62761.0,0.0,173601.0,188638.0,1175980369.0,0
2014-07-15,619.9959716797,625.1409912109,619.6350097656,621.5859985352,10873200.0,8094883398.7,1034645.3333333334,17336316978.508003,2507872506.0125785,72316.0,0.0,200439.0,218854.0,1251728456.0,0
2014-07-16,622.0130004883,623.0919799805,615.325012207,616.799987793,13182400.0,8034806880.0,1037969.2777777778,17336316978.508,2508759448.826389,65571.0,0.0,182591.0,195384.0,1261360631.0,0
2014-07-17,616.5390014648,626.2899780273,608.3989868164,623.0889892578,16576700.0,8119394872.88,904981.953488372,17336316978.508,2506839255.546512,66233.0,0.0,189888.0,204415.0,1176351954.0,0
2014-07-18,622.3690185547,629.2130126953,620.4719848633,628.7789916992,14158100.0,8196212862.38,898057.5581395349,17336316978.508,2506946912.093024,64062.0,0.0,192919.0,192786.0,1194868880.0,0
2014-07-19,629.166015625,629.166015625,624.5969848633,628.5150146484,7222030.0,8195599906.88,765578.7118644068,17336316978.508,2505849792.621469,59553.0,0.0,164126.0,179749.0,1035413294.0,0
2014-07-20,628.5590209961,628.5590209961,622.7750244141,623.9000244141,5760120.0,8137808455.0,856152.3870967742,17336316978.508003,2505796147.2064514,52001.0,0.0,151083.0,227657.0,898402817.0,0
2014-07-21,623.950012207,624.0900268555,619.1090087891,622.2109985352,10711900.0,8118204690.85,975350.5806451612,17336316978.508003,2506832433.496774,64190.0,0.0,185685.0,197264.0,1059027192.0,0
2014-07-22,622.2730102539,624.2979736328,620.9569702148,621.5510253906,9602880.0,8111799945.9,1086204.4788732394,17336316978.508003,2508248905.2394366,66858.0,0.0,190976.0,196088.0,1171344544.0,0
2014-07-23,621.1229858398,624.4310302734,618.2930297852,619.4149780273,11056600.0,8086153117.5,1042464.904109589,17336316978.508,2507540271.479452,66883.0,0.0,186325.0,199524.0,1100879636.0,0
2014-07-24,619.4959716797,620.4290161133,595.5659790039,601.7329711914,20917200.0,7857489687.3,1080125.034965035,17336316978.508003,2507480781.3356643,66276.0,0.0,189737.0,203433.0,1069751731.0,0
2014-07-25,601.5120239258,607.0650024414,597.2260131836,601.0889892578,12279500.0,7851574790.25,922672.0981595092,17439393634.68974,2506314832.06135,61498.0,0.0,183986.0,201147.0,1029317626.0,0
2014-07-26,601.5419921875,602.0880126953,593.9639892578,595.8129882813,10752900.0,7784669228.12,913129.343283582,18736441558.310005,2506522028.843284,56333.0,0.0,148029.0,168146.0,873951865.0,0
2014-07-27,595.6719970703,598.9420166016,593.4299926758,593.8519897461,7774230.0,7761289328.8,874633.6209150327,18736441558.31,2505823112.48366,51991.0,0.0,155005.0,224746.0,890936210.0,0
2014-07-28,594.1370239258,594.5729980469,575.1849975586,585.6909790039,19316400.0,7656826296.65,1016612.1333333332,18736441558.31,2506900347.02,64744.0,0.0,187631.0,200416.0,1035052053.0,0
2014-07-29,585.5520019531,588.3850097656,581.6950073242,584.7249755859,11275400.0,7646390352.5,966251.2483221476,18736441558.31,2506976824.261745,61607.0,0.0,175914.0,192235.0,1039546815.0,0
2014-07-30,584.7420043945,585.1220092773,564.8959960938,567.2930297852,14898800.0,7420859009.27,922804.1162790698,18736441558.31,2506414159.366279,66153.0,0.0,196032.0,203920.0,1103235411.0,0
2014-07-31,567.367980957,586.2349853516,564.5109863281,586.2349853516,22467900.0,7670841007.38,1061728.7272727273,18736441558.31,2507310603.2597404,69761.0,0.0,202115.0,209584.0,1125832902.0,0
2014-08-01,586.2020263672,597.9219970703,583.633972168,594.916015625,18215900.0,7786796032.4,973155.1592356688,18736441558.31,2506802009.031847,67915.0,0.0,185503.0,208421.0,1067915418.0,0
2014-08-02,594.8980102539,594.9099731445,586.1550292969,589.3330078125,8359080.0,7716181168.97,760809.3251533742,18736441558.31,2505193894.766871,54989.0,0.0,150744.0,168367.0,846604847.0,0
2014-08-03,588.8930053711,589.1510009766,581.6500244141,586.666015625,9917990.0,7683520602.05,793939.1428571428,18736441558.31,2505551958.0064936,53621.0,0.0,139021.0,211180.0,855001533.0,0
2014-08-04,586.2329711914,591.9459838867,583.7399902344,588.7819824219,9867570.0,7713117797.75,1205222.09375,18736441558.31,2508669876.25,67847.0,0.0,193103.0,186797.0,1109744160.0,0
2014-08-05,589.0109863281,589.8649902344,584.1019897461,585.4359741211,10790800.0,7671275261.9,1295705.362962963,18736441558.310005,2508965500.733333,72823.0,0.0,214941.0,227423.0,1210342599.0,0
2014-08-06,585.9520263672,587.4860229492,583.0980224609,584.6530151367,14497900.0,7663383046.48,1150391.4390243902,18736441558.31,2508025842.268293,80402.0,0.0,230807.0,248227.0,1316238132.0,0
2014-08-07,584.6459960938,591.1040039063,584.0520019531,588.8690185547,11131400.0,7721014780.4,999148.225,18736441558.31,2506860631.10625,69913.0,0.0,196521.0,207962.0,1097700977.0,0
2014-08-08,588.875,598.116027832,588.791015625,592.5770263672,11072000.0,7771958457.93,1010699.5189873418,19534776726.33474,2507068120.234177,68297.0,0.0,197137.0,202402.0,1116762997.0,0
2014-08-09,592.4699707031,592.4699707031,587.6329956055,589.3720092773,7922070.0,7732619577.2,764649.3626373627,19729645940.577,2505113946.923077,60599.0,0.0,170017.0,184739.0,930738340.0,0
2014-08-10,589.1719970703,594.4600219727,587.9420166016,591.0609741211,7555310.0,7757394871.03,826304.5875706215,19729645940.577,2505554393.898305,57913.0,0.0,170314.0,239260.0,983127720.0,0
2014-08-11,591.2819824219,591.507019043,574.0510253906,576.367980957,14764200.0,7567178699.6,989725.4065934066,19729645940.577,2506733341.456044,75575.0,0.0,220094.0,235703.0,1225468145.0,0
2014-08-12,576.5120239258,576.9479980469,566.5949707031,569.6420288086,13978200.0,7481336242.8,1026175.448275862,19729645940.577,2507197908.4425287,76982.0,0.0,217694.0,237409.0,1252436069.0,0
2014-08-13,570.3770141602,573.0330200195,532.6669921875,546.6580200195,25777500.0,7181459812.45,1267042.924137931,19729645940.577,2508565316.2137933,75738.0,0.0,229097.0,227146.0,1241970851.0,0
2014-08-14,546.1810302734,546.2440185547,498.7250061035,505.9739990234,35803900.0,6649282619.7,1037291.9777777778,19729645940.577,2506775893.138889,79082.0,0.0,234562.0,230769.0,1219660765.0,0
2014-08-15,511.1380004883,518.1790161133,487.925994873,497.0100097656,25598300.0,6533519506.5,1034797.5272727272,19729645940.577,2507296223.9939394,73193.0,0.0,210262.0,213186.0,1203876959.0,0
2014-08-16,497.8259887695,521.4749755859,487.7439880371,519.7080078125,22832500.0,6833965309.5,1242767.493670886,19729645940.576992,2508260572.512658,67974.0,0.0,245614.0,198142.0,1305170457.0,0
2014-08-17,519.1420288086,520.1900024414,483.6260070801,491.7950134277,24300900.0,6468997660.75,849294.9176470588,19729645940.577,2521954168.5411763,60223.0,0.0,165298.0,248443.0,3732208652.0,0
2014-08-18,491.5069885254,499.3699951172,443.8510131836,461.4599914551,50783800.0,6072259848.0,842439.8787878788,19729645940.577,2505937742.5050507,72758.0,0.0,204384.0,222980.0,1175673016.0,0
2014-08-19,461.4800109863,485.7099914551,455.5390014648,485.2449951172,38422400.0,6387510426.38,886922.2150537635,20349111933.858334,2506882565.435484,74740.0,0.0,201539.0,219985.0,1280157171.0,0
2014-08-20,485.0719909668,518.2849731445,467.5109863281,511.9800109863,46527600.0,6741573447.0,972016.49704142,23844670038.803005,2507080528.011834,73842.0,0.0,201102.0,217567.0,1196609234.0,0
2014-08-21,510.449005127,531.9000244141,510.449005127,517.2369995117,49444200.0,6812929385.67,1006334.1818181818,23844670038.803005,2506928013.339394,73164.0,0.0,203182.0,225979.0,1143122201.0,0
2014-08-22,517.5809936523,521.4790039063,501.2749938965,514.0430297852,36563900.0,6772889206.18,991933.3757961784,23844670038.803005,2506849986.070064,66998.0,0.0,192199.0,204518.0,1075447813.0,0
2014-08-23,513.3939819336,514.2990112305,492.1140136719,498.075012207,25171900.0,6564528885.0,782105.2345679012,23844670038.803005,2505322907.271605,57593.0,0.0,154541.0,169967.0,862310978.0,0
2014-08-24,498.2850036621,512.8880004883,497.3510131836,508.2860107422,19441700.0,6700963066.7,968617.6712328768,23844670038.803005,2506194851.123288,56695.0,0.0,162230.0,246319.0,904448264.0,0
2014-08-25,508.2200012207,508.2200012207,499.233001709,502.4960021973,18356700.0,6626339377.6,1162126.0729927006,23844670038.803005,2512009769.467153,69894.0,0.0,195656.0,208488.0,1645338417.0,0
2014-08-26,502.5440063477,512.6879882813,502.5440063477,511.5700073242,23235100.0,6748171027.0,978666.034682081,23844670038.803005,2506682951.936416,72660.0,0.0,210338.0,215466.0,1156150685.0,0
2014-08-27,512.1890258789,520.708984375,510.9219970703,511.1530151367,22648500.0,6744868296.2,1015240.0710059172,23844670038.803005,2506829305.147929,74581.0,0.0,215120.0,213754.0,1154152570.0,0
2014-08-28,510.8840026855,516.1569824219,506.8770141602,507.8150024414,19862000.0,6703031046.25,898031.7225433526,23844670038.803005,2506009976.7745667,68628.0,0.0,187098.0,223619.0,1039725982.0,0
2014-08-29,508.424987793,511.6950073242,503.816986084,508.516998291,17624800.0,6714458468.0,846688.4,23844670038.803005,2506133991.4235296,68614.0,0.0,175285.0,191312.0,1042778542.0,0
2014-08-30,508.5899963379,509.308013916,501.6359863281,504.2489929199,9424070.0,6660385522.73,745329.4505494506,23844670038.80301,2505019344.516484,61214.0,0.0,163275.0,191434.0,913520702.0,0
2014-08-31,502.9049987793,504.8789978027,474.8139953613,477.7630004883,44632300.0,6312801959.75,718413.6808510638,23901860903.64537,2504730845.7978725,57755.0,0.0,156912.0,223276.0,889399010.0,0
2014-09-01,477.7869873047,485.3059997559,471.9100036621,474.8789978027,20432000.0,6276309535.35,1185450.7647058824,27428630902.258,2508024105.492647,70383.0,0.0,193658.0,230557.0,1091278347.0,0
2014-09-02,474.4750061035,482.9880065918,472.324005127,477.425994873,23337900.0,6311703012.15,1129848.1360544218,27428630902.258,2507889142.9387755,71909.0,0.0,205488.0,212488.0,1159704012.0,0
2014-09-03,476.8710021973,481.7120056152,476.2080078125,477.5859985352,13342200.0,6315859936.3,954185.846153846,27428630902.258,2506584061.775148,71868.0,0.0,199968.0,201280.0,1112706440.0,0
2014-09-04,477.6799926758,493.9280090332,477.0859985352,489.6600036621,26081400.0,6477467310.0,999654.4050632912,27428630902.25799,2507086957.797468,70810.0,0.0,193564.0,205128.0,1119739332.0,0
2014-09-05,489.6650085449,490.6430053711,481.6090087891,483.342010498,15302500.0,6395641761.75,1091062.2620689657,27428630902.258,2507614292.8827586,68038.0,0.0,194670.0,208264.0,1104072468.0,0
2014-09-06,483.341003418,488.5950012207,482.9979858398,484.8299865723,10601400.0,6417500778.0,782726.4581005586,27428630902.258,2505371122.8938546,63369.0,0.0,170766.0,188251.0,961430998.0,0
2014-09-07,485.1289978027,488.0660095215,482.2780151367,482.2780151367,8994050.0,6385589802.05,1009557.341935484,27428630902.258,2512767935.767742,60352.0,0.0,172376.0,299744.0,1979030044.0,0
2014-09-08,481.8110046387,489.8340148926,468.7900085449,474.6000061035,30238000.0,6285637995.0,1187081.1944444445,27428630902.258,2508475130.861111,75766.0,0.0,210254.0,220567.0,1220418844.0,0
2014-09-09,474.8800048828,477.3770141602,467.7780151367,475.2600097656,21447800.0,6296101902.0,1410211.178082192,27428630902.258,2509667458.246576,81812.0,0.0,259778.0,239736.0,1411448904.0,0
2014-09-10,475.4840087891,487.4679870605,475.1449890137,479.3590087891,22787800.0,6352285708.38,1228194.3694267515,27428630902.25799,2508120280.082803,72558.0,0.0,246495.0,210391.0,1274883973.0,0
2014-09-11,479.6170043945,482.3510131836,474.6099853516,479.7489929199,16852900.0,6359504769.1,865364.0470588235,27428630902.258,2505970935.523529,66026.0,0.0,179601.0,196900.0,1015059039.0,0
2014-09-12,479.5820007324,479.6279907227,473.0090026855,477.7529907227,15437200.0,6334873397.93,969538.8571428572,27428630902.258,2506951155.103896,68384.0,0.0,182908.0,195316.0,1070477886.0,0
2014-09-13,477.7929992676,482.1170043945,475.0979919434,479.0020141602,15588000.0,6353614253.55,725398.364640884,27800072129.93698,2505273577.4475136,61246.0,0.0,159182.0,179205.0,954517518.0,0
2014-09-14,479.1170043945,479.8529968262,476.1189880371,477.891998291,13105500.0,6340778581.7,1099286.5316455695,29829733124.04,2507110278.455696,67655.0,0.0,198458.0,307488.0,1123423996.0,0
2014-09-15,477.7650146484,478.6199951172,474.0220031738,475.3710021973,15345200.0,6309195217.65,1156009.5443037974,29829733124.04,2507740154.955696,78666.0,0.0,229489.0,222114.0,1222944483.0,0
2014-09-16,474.8619995117,475.641998291,465.1279907227,466.0570068359,16797300.0,6187570806.23,1185250.619883041,29829733124.04,2508392762.4152045,87234.0,0.0,249716.0,247362.0,1435162373.0,0
2014-09-17,465.8640136719,468.1740112305,452.4219970703,457.3340148926,21056800.0,6073910020.75,962581.0752688173,29829733124.04,2506596702.1344085,80305.0,0.0,220582.0,227493.0,1226986597.0,0
2014-09-18,456.8599853516,456.8599853516,413.1040039063,424.4400024414,34483200.0,5638918842.0,946811.843575419,29829733124.04,2506897543.368716,77364.0,0.0,208697.0,221458.0,1234660263.0,0
2014-09-19,424.1029968262,427.8349914551,384.5320129395,394.7959899902,37919700.0,5246779620.6,885411.4385964912,29829733124.04,2506205139.748538,69437.0,0.0,186961.0,190782.0,1061078897.0,0
2014-09-20,394.6730041504,423.2959899902,389.8829956055,408.9039916992,36863600.0,5436072002.0,833606.7954545454,29829733124.04,2505833145.9147725,63482.0,0.0,180628.0,189403.0,1026633681.0,0
2014-09-21,408.0849914551,412.425994873,393.1809997559,398.8210144043,26580100.0,5303651274.83,871985.0731707317,29829733124.040005,2505693391.95122,59800.0,0.0,159698.0,265820.0,933716280.0,0
2014-09-22,399.1000061035,406.9159851074,397.1300048828,402.1520080566,24127600.0,5349637033.8,1041553.2142857144,29829733124.040005,2506973006.738096,73289.0,0.0,216833.0,226209.0,1171465132.0,0
2014-09-23,402.092010498,441.5570068359,396.1969909668,435.7909851074,45099500.0,5798754888.52,1238303.7333333334,29829733124.040005,2508495944.0533333,77283.0,0.0,230064.0,238741.0,1274391608.0,0
2014-09-24,435.7510070801,436.1119995117,421.1319885254,423.2049865723,30627700.0,5632911450.62,1142037.0256410255,29829733124.04,2507921068.4038463,74974.0,0.0,216386.0,243783.0,1235686671.0,0
2014-09-25,423.1560058594,423.5199890137,409.4679870605,411.574005127,26814400.0,5479902023.0,1134307.7441860463,30419649105.42766,2507680518.27907,78523.0,0.0,239012.0,256255.0,1321049144.0,0
2014-09-26,411.4289855957,414.9379882813,400.0090026855,404.424987793,21460800.0,5386071486.25,1240459.8208955224,34661425923.977,2535709838.425373,72555.0,0.0,203869.0,216112.0,4785118349.0,0
2014-09-27,403.5559997559,406.6229858398,397.3720092773,399.5199890137,15029300.0,5322075836.0,1169703.671641791,34661425923.977,2507813864.1044774,63138.0,0.0,192256.0,214707.0,1047057790.0,0
2014-09-28,399.4710083008,401.016998291,374.3320007324,377.1809997559,23613300.0,5025729375.45,1314369.7846153846,34661425923.977,2508283649.238461,62440.0,0.0,193937.0,309798.0,1076874401.0,0
2014-09-29,376.9280090332,385.2109985352,372.2399902344,375.467010498,32497700.0,5004177242.62,1290743.416058394,34661425923.977,2508898353.875912,77924.0,0.0,220842.0,213742.0,1219074481.0,0
2014-09-30,376.0880126953,390.9769897461,373.4429931641,386.9440002441,34707300.0,5158621324.8,1188602.797385621,34661425923.977,2507925849.281046,78006.0,0.0,222622.0,243048.0,1212654940.0,0
2014-10-01,387.4270019531,391.3789978027,380.7799987793,383.6149902344,26229400.0,5115688242.12,1200937.4451612902,34661425923.977,2508331327.238709,78779.0,0.0,224209.0,264989.0,1291355722.0,0
2014-10-02,383.9880065918,385.4970092773,372.9460144043,375.0719909668,21777700.0,5003085408.0,1195797.2173913044,34661425923.977005,2508151267.333333,72086.0,0.0,203451.0,213390.0,1124874892.0,0
2014-10-03,375.1809997559,377.6950073242,357.8590087891,359.5119934082,30901200.0,4796851774.6,1163749.1232876712,34661425923.977,2508271073.712329,75094.0,0.0,201615.0,258668.0,1207576762.0,0
2014-10-04,359.891998291,364.4869995117,325.8859863281,328.8659973145,47236500.0,4389218290.65,1107291.7402597405,34661425923.977,2508163117.3896103,66632.0,0.0,210708.0,225285.0,1257120078.0,0
2014-10-05,328.9159851074,341.800994873,289.2959899902,320.5100097656,83308096.0,4279040869.75,1072752.2840236686,34661425923.977,2507038148.2071004,67330.0,0.0,207559.0,317617.0,1189447047.0,0
2014-10-06,320.3890075684,345.1340026855,302.5599975586,330.0790100098,79011800.0,4408130777.23,1120146.807453416,34661425923.977,2507833381.7701864,78049.0,0.0,222634.0,227767.0,1261174465.0,0
2014-10-07,330.5840148926,339.2470092773,320.4819946289,336.1870117188,49199900.0,4490819564.7,1349109.6119402985,34661425923.977,2509970394.858209,79069.0,0.0,223765.0,231672.0,1336032911.0,0
2014-10-08,336.1159973145,354.3640136719,327.1879882813,352.9400024414,54736300.0,4715887221.5,1233000.611111111,34661425923.977,2508708240.611111,78818.0,0.0,220315.0,221570.0,1253986648.0,0
2014-10-09,352.7479858398,382.7260131836,347.6870117188,365.0260009766,83641104.0,4878718500.4,1202238.189189189,34758212115.12937,2509394864.027027,82789.0,0.0,219779.0,227780.0,1390439876.0,0
2014-10-10,364.6870117188,375.066986084,352.9630126953,361.5620117188,43665700.0,4833830846.6,1141675.4322580646,35002482026.133,2508390367.851613,81058.0,0.0,215704.0,236560.0,1300507017.0,0
2014-10-11,361.3619995117,367.1910095215,355.9509887695,362.2990112305,13345200.0,4844961124.67,995552.8611111112,35002482026.133,2507209397.020833,65020.0,0.0,176007.0,190603.0,1038153171.0,0
2014-10-12,362.6059875488,379.433013916,356.1440124512,378.5490112305,17552800.0,5063689089.67,1144829.945945946,35002482026.133,2507443335.385135,63509.0,0.0,195226.0,299252.0,1101613637.0,0
2014-10-13,377.9209899902,397.2260131836,368.8970031738,390.4140014648,35221400.0,5223924766.65,1185552.4387096774,35002482026.133,2508454216.451613,77942.0,0.0,225131.0,243395.0,1310403550.0,0
2014-10-14,391.691986084,411.6979980469,391.324005127,400.8699951172,38491500.0,5365153884.25,1472732.6666666667,35002482026.133,2510049668.659091,81364.0,0.0,245817.0,228745.0,1326556263.0,0
2014-10-15,400.9549865723,402.2269897461,388.7659912109,394.7730102539,25267100.0,5285043276.15,1188476.1854304636,35002482026.133,2508311771.3311257,76257.0,0.0,221287.0,236218.0,1255077471.0,0
2014-10-16,394.5180053711,398.8070068359,373.0700073242,382.5559997559,26990000.0,5122903035.0,1139779.4864864864,35002482026.133,2508215463.155405,75737.0,0.0,208965.0,211837.0,1215888547.0,0
2014-10-17,382.7560119629,385.4779968262,375.3890075684,383.7579956055,13600700.0,5140342470.5,1161859.5211267606,35002482026.13299,2508242613.7887325,70839.0,0.0,205582.0,207805.0,1170451158.0,0
2014-10-18,383.9760131836,395.157989502,378.9710083008,391.441986084,11416800.0,5244892213.8,900184.1951219512,35002482026.133,2506311396.902439,66477.0,0.0,179690.0,202642.0,1035069092.0,0
2014-10-19,391.2539978027,393.9389953613,386.4570007324,389.5459899902,5914570.0,5220783139.85,1248021.7443609023,35002482026.133,2507934377.0902257,63255.0,0.0,189523.0,296099.0,1055272153.0,0
2014-10-20,389.2309875488,390.0840148926,378.2520141602,382.8450012207,16419000.0,5132276503.12,1352267.503649635,35002482026.133,2509456901.890511,82700.0,0.0,230061.0,232021.0,1295595559.0,0
2014-10-21,382.4209899902,392.6459960938,380.8340148926,386.4750061035,14188900.0,5182426850.62,1248764.0,35002482026.133,2508506779.888889,81651.0,0.0,235991.0,238486.0,1301537323.0,0
2014-10-22,386.1180114746,388.5759887695,382.2489929199,383.157989502,11641300.0,5139461096.15,1158189.6352201258,35002482026.133,2507969716.5094337,79987.0,0.0,226106.0,237928.0,1267184925.0,0
2014-10-23,382.9620056152,385.0480041504,356.4469909668,358.4169921875,26456900.0,4808952572.4,1232121.3509933774,35640558234.18873,2508473151.927152,80638.0,0.0,232684.0,227474.0,1279445941.0,0
2014-10-24,358.591003418,364.3450012207,353.3049926758,358.3450012207,15585700.0,4809419914.0,1078781.2578616352,35985640265.076,2507767311.8301888,77906.0,0.0,211479.0,216210.0,1235002581.0,0
2014-10-25,358.6109924316,359.8609924316,342.8770141602,347.2709960938,18127500.0,4662139220.32,1063378.2967741936,35985640265.076,2507167290.9741936,72515.0,0.0,191710.0,266702.0,1110930101.0,0
2014-10-26,347.4869995117,359.2210083008,343.9309997559,354.7040100098,11272500.0,4763036252.8,1332920.096,35985640265.076,2508977027.376,70762.0,0.0,198620.0,246746.0,1122128422.0,0
2014-10-27,354.7770080566,358.6319885254,349.8089904785,352.9890136719,13033000.0,4741410021.07,1261066.1635220123,35985640265.076,2508506850.2767296,83977.0,0.0,245616.0,264506.0,1352589194.0,0
